"","region","council","swim_site","time","enterococci_cfu_100ml","water_temperature_c","conductivity_ms_cm","latitude.x","longitude.x","max_temp_C","min_temp_C","precipitation_mm","log_enterococci","class","year","month","yeojohnson_precip","temp_ec_interact","temp_diff","season"
"18800","Southern Sydney","Sutherland Shire Council","Wanda Beach","09:34:00",4,-1.00115204513246,0.356598925174349,-34.04393,151.1622,17.2,10.6,0.294950640319125,1.6094379124341,"Good",2019,10,0.193042598484741,-1.61129205754711,6.6,"Spring"
"18801","Southern Sydney","Sutherland Shire Council","South Cronulla Beach","08:53:00",7,-1.00115204513246,0.310184072040229,-34.055497,151.155347,17.2,10.6,0.294950640319125,2.07944154167984,"Good",2019,10,0.193042598484741,-2.08183715218616,6.6,"Spring"
"18802","Southern Sydney","Sutherland Shire Council","North Cronulla Beach","09:20:00",2,-0.626889946495367,0.298580358756699,-34.05101,151.15659,17.2,10.6,0.294950640319125,1.09861228866811,"Good",2019,10,0.193042598484741,-0.688708998862304,6.6,"Spring"
"18803","Southern Sydney","Sutherland Shire Council","Boat Harbour","09:53:00",140,-0.626889946495367,0.286976645473169,-34.038723,151.200127,17.2,10.6,0.294950640319125,4.94875989037817,"Good",2019,10,0.193042598484741,-3.10232782289759,6.6,"Spring"
"18804","Southern Sydney","Sutherland Shire Council","Shelly Beach (Sutherland)","09:00:00",3,-1.00115204513246,0.333391498607289,-34.06412,151.15542,17.2,10.6,0.294950640319125,1.38629436111989,"Good",2019,10,0.193042598484741,-1.38789143479077,6.6,"Spring"
"18805","Southern Sydney","Sutherland Shire Council","Elouera Beach","09:27:00",110,-1.00115204513246,0.321787785323759,-34.04661,151.15966,17.2,10.6,0.294950640319125,4.70953020131233,"Good",2019,10,0.193042598484741,-4.71495579265692,6.6,"Spring"
"18806","Southern Sydney","Sutherland Shire Council","Greenhills Beach","10:04:00",150,-0.626889946495367,0.368202638457879,-34.03479,151.18418,17.2,10.6,0.294950640319125,5.01727983681492,"Good",2019,10,0.193042598484741,-3.14528228845319,6.6,"Spring"
"18807","Southern Sydney","Sutherland Shire Council","Oak Park Beach","09:05:00",11,-1.00115204513246,0.321787785323759,-34.06984,151.156853,17.2,10.6,0.294950640319125,2.484906649788,"Good",2019,10,0.193042598484741,-2.4877693743985,6.6,"Spring"
"18808","Sydney Harbour","City of Canada Bay Council","Cabarita Beach","12:16:00",2,-0.252627847858275,-0.513679571090395,-33.841448,151.11863,16.8,10.7,-0.256605478771833,1.09861228866811,"Good",2019,10,-0.392589876530806,-0.277540058116879,6.1,"Spring"
"18809","Sydney Harbour","Mosman Municipal Council","Edwards Beach","11:02:00",8,-0.626889946495367,0.21735436577199,-33.82138,151.25283,16.8,10.7,-0.256605478771833,2.19722457733622,"Good",2019,10,-0.392589876530806,-1.37741799772461,6.1,"Spring"
"18810","Sydney Harbour","Northern Beaches Council","Clontarf Pool","09:30:00",4,-0.626889946495367,0.0316949532355112,-33.80579,151.25172,16.8,10.7,-0.256605478771833,1.6094379124341,"Good",2019,10,-0.392589876530806,-1.00894044681343,6.1,"Spring"
"18811","Sydney Harbour","The City of Sydney","Darling Harbour","08:05:00",20,-1.00115204513246,-0.0147198998986085,-33.87129,151.20069,16.8,10.7,-0.256605478771833,3.04452243772342,"Good",2019,10,-0.392589876530806,-3.04802986497846,6.1,"Spring"
"18812","Sydney City","Randwick City Council","Little Bay Beach","09:20:00",2,-1.00115204513246,0.286976645473169,-33.979882,151.251417,16.8,10.7,-0.256605478771833,1.09861228866811,"Good",2019,10,-0.392589876530806,-1.09987793960773,6.1,"Spring"
"18813","Sydney City","Randwick City Council","South Maroubra Rockpool","08:45:00",7,-1.37541414376955,0.17093951263787,-33.953515,151.258009,16.8,10.7,-0.256605478771833,2.07944154167984,"Good",2019,10,-0.392589876530806,-2.86009330756841,6.1,"Spring"
"18814","Sydney Harbour","Lane Cove Council","Woodford Bay","11:45:00",0,-0.252627847858275,-0.270001592136267,-33.831968,151.17254,16.8,10.7,-0.256605478771833,0,"Good",2019,10,-0.392589876530806,0,6.1,"Spring"
"18815","Sydney City","Randwick City Council","Malabar Beach","09:10:00",3,-1.00115204513246,0.333391498607289,-33.96436,151.252247,16.8,10.7,-0.256605478771833,1.38629436111989,"Good",2019,10,-0.392589876530806,-1.38789143479077,6.1,"Spring"
"18816","Sydney City","Randwick City Council","Coogee Beach","08:15:00",18,-1.37541414376955,0.321787785323759,-33.92076,151.25817,16.8,10.7,-0.256605478771833,2.94443897916644,"Good",2019,10,-0.392589876530806,-4.0498230174119,6.1,"Spring"
"18817","Sydney Harbour","Mosman Municipal Council","Balmoral Baths","11:05:00",3,-0.626889946495367,0.275372932189639,-33.826888,151.253476,16.8,10.7,-0.256605478771833,1.38629436111989,"Good",2019,10,-0.392589876530806,-0.869053997869277,6.1,"Spring"
"18818","Sydney City","Waverley Council","Bronte Beach","07:35:00",9,-1.00115204513246,0.333391498607289,-33.903087,151.26879,16.8,10.7,-0.256605478771833,2.30258509299405,"Good",2019,10,-0.392589876530806,-2.3052377749425,6.1,"Spring"
"18819","Sydney Harbour","Woollahra Municipal Council","Murray Rose Pool","08:28:00",16,-1.00115204513246,0.0316949532355112,-33.871276,151.246974,16.8,10.7,-0.256605478771833,2.83321334405622,"Good",2019,10,-0.392589876530806,-2.83647733369845,6.1,"Spring"
"18820","Sydney Harbour","Woollahra Municipal Council","Nielsen Park","08:42:00",24,-1.00115204513246,0.20575065248846,-33.849925,151.266231,16.8,10.7,-0.256605478771833,3.2188758248682,"Good",2019,10,-0.392589876530806,-3.22258411509423,6.1,"Spring"
"18821","Sydney Harbour","Northern Beaches Council","Davidson Reserve","09:58:00",10,-0.252627847858275,-0.432453578105686,-33.767929,151.200343,16.8,10.7,-0.256605478771833,2.39789527279837,"Good",2019,10,-0.392589876530806,-0.605775122156584,6.1,"Spring"
"18822","Sydney Harbour","Mosman Municipal Council","Clifton Gardens","11:16:00",0,-0.626889946495367,0.20575065248846,-33.839154,151.253349,16.8,10.7,-0.256605478771833,0,"Good",2019,10,-0.392589876530806,0,6.1,"Spring"
"18823","Sydney Harbour","Northern Beaches Council","Manly Cove","09:10:00",20,-1.00115204513246,0.21735436577199,-33.79944,151.282519,16.8,10.7,-0.256605478771833,3.04452243772342,"Good",2019,10,-0.392589876530806,-3.04802986497846,6.1,"Spring"
"18824","Sydney Harbour","The Council of the Municipality of Hunters Hill","Woolwich Baths","12:00:00",4,-0.252627847858275,-0.351227585120976,-33.83919,151.16949,16.8,10.7,-0.256605478771833,1.6094379124341,"Good",2019,10,-0.392589876530806,-0.406588836079742,6.1,"Spring"
"18825","Sydney Harbour","Woollahra Municipal Council","Watsons Bay","08:52:00",12,-1.00115204513246,0.22895807905552,-33.845115,151.280546,16.8,10.7,-0.256605478771833,2.56494935746154,"Good",2019,10,-0.392589876530806,-2.5679042948838,6.1,"Spring"
"18826","Sydney Harbour","Northern Beaches Council","Gurney Crescent Baths","09:40:00",4,-0.626889946495367,-0.084342179599788,-33.793451,151.235278,16.8,10.7,-0.256605478771833,1.6094379124341,"Good",2019,10,-0.392589876530806,-1.00894044681343,6.1,"Spring"
"18827","Sydney City","Randwick City Council","Maroubra Beach","08:22:00",2,-1.37541414376955,0.286976645473169,-33.948896,151.257459,16.8,10.7,-0.256605478771833,1.09861228866811,"Good",2019,10,-0.392589876530806,-1.51104688035315,6.1,"Spring"
"18828","Sydney City","Randwick City Council","Gordons Bay (East)","08:00:00",6,-1.37541414376955,0.368202638457879,-33.915646,151.264558,16.8,10.7,-0.256605478771833,1.94591014905531,"Good",2019,10,-0.392589876530806,-2.67643234151539,6.1,"Spring"
"18829","Sydney City","Waverley Council","Tamarama Beach","07:25:00",19,-1.37541414376955,0.379806351741409,-33.900805,151.270734,16.8,10.7,-0.256605478771833,2.99573227355399,"Good",2019,10,-0.392589876530806,-4.12037253999307,6.1,"Spring"
"18830","Sydney Harbour","Woollahra Municipal Council","Parsley Bay","08:46:00",0,-1.00115204513246,0.22895807905552,-33.849889,151.276441,16.8,10.7,-0.256605478771833,0,"Good",2019,10,-0.392589876530806,0,6.1,"Spring"
"18831","Sydney Harbour","Lane Cove Council","Greenwich Baths","11:37:00",1,-0.252627847858275,-0.165568172584497,-33.84176,151.1829,16.8,10.7,-0.256605478771833,0.693147180559945,"Good",2019,10,-0.392589876530806,-0.17510828047389,6.1,"Spring"
"18832","Sydney Harbour","Mosman Municipal Council","Chinamans Beach","10:57:00",16,-0.626889946495367,0.124524659503751,-33.814094,151.248971,16.8,10.7,-0.256605478771833,2.83321334405622,"Good",2019,10,-0.392589876530806,-1.77611296166536,6.1,"Spring"
"18833","Sydney Harbour","Lane Cove Council","Tambourine Bay","11:53:00",0,-0.252627847858275,-0.467264717956275,-33.828066,151.161315,16.8,10.7,-0.256605478771833,0,"Good",2019,10,-0.392589876530806,0,6.1,"Spring"
"18834","Sydney Harbour","Northern Beaches Council","Forty Baskets Pool","09:18:00",7,-0.626889946495367,0.20575065248846,-33.803133,151.270604,16.8,10.7,-0.256605478771833,2.07944154167984,"Good",2019,10,-0.392589876530806,-1.30358099680392,6.1,"Spring"
"18835","Sydney City","Randwick City Council","Clovelly Beach","07:50:00",9,-1.37541414376955,0.310184072040229,-33.914578,151.267659,16.8,10.7,-0.256605478771833,2.30258509299405,"Good",2019,10,-0.392589876530806,-3.16700810413694,6.1,"Spring"
"18836","Sydney Harbour","Northern Beaches Council","Fairlight Beach","09:15:00",4,-0.626889946495367,0.20575065248846,-33.800731,151.274778,16.8,10.7,-0.256605478771833,1.6094379124341,"Good",2019,10,-0.392589876530806,-1.00894044681343,6.1,"Spring"
"18837","Sydney City","Waverley Council","Bondi Beach","07:10:00",4,-1.37541414376955,0.379806351741409,-33.891157,151.278267,16.8,10.7,-0.256605478771833,1.6094379124341,"Good",2019,10,-0.392589876530806,-2.2136436682808,6.1,"Spring"
"18838","Sydney Harbour","Willoughby City Council","Northbridge Baths","10:25:00",4,-0.626889946495367,0.0200912399519813,-33.806043,151.222754,16.8,10.7,-0.256605478771833,1.6094379124341,"Good",2019,10,-0.392589876530806,-1.00894044681343,6.1,"Spring"
"18839","Sydney Harbour","North Sydney Council","Hayes Street Beach","11:25:00",32,-0.626889946495367,0.112920946220221,-33.841715,151.219382,16.8,10.7,-0.256605478771833,3.49650756146648,"Good",2019,10,-0.392589876530806,-2.19192543812837,6.1,"Spring"
"18840","Sydney Harbour","City of Canada Bay Council","Chiswick Baths","12:23:00",0,-0.252627847858275,-0.223586739002147,-33.847168,151.142892,16.8,10.7,-0.256605478771833,0,"Good",2019,10,-0.392589876530806,0,6.1,"Spring"
"18841","Sydney Harbour","Northern Beaches Council","Little Manly Cove","09:05:00",3,-1.00115204513246,0.22895807905552,-33.807232,151.286808,16.8,10.7,-0.256605478771833,1.38629436111989,"Good",2019,10,-0.392589876530806,-1.38789143479077,6.1,"Spring"
"18842","Sydney Harbour","Inner West Council","Dawn Fraser Pool","07:50:00",4,-0.626889946495367,-0.084342179599788,-33.853237,151.172823,16.8,10.7,-0.256605478771833,1.6094379124341,"Good",2019,10,-0.392589876530806,-1.00894044681343,6.1,"Spring"
"18843","Sydney Harbour","Woollahra Municipal Council","Rose Bay Beach","08:36:00",1,-1.00115204513246,0.19414693920493,-33.870027,151.265932,16.8,10.7,-0.256605478771833,0.693147180559945,"Good",2019,10,-0.392589876530806,-0.693945717395387,6.1,"Spring"
"18844","Sydney Harbour","Woollahra Municipal Council","Camp Cove","08:56:00",2,-1.00115204513246,0.21735436577199,-33.839395,151.278758,16.8,10.7,-0.256605478771833,1.09861228866811,"Good",2019,10,-0.392589876530806,-1.09987793960773,6.1,"Spring"
"18845","Sydney City","Randwick City Council","South Maroubra Beach","08:35:00",2,-1.37541414376955,0.286976645473169,-33.951378,151.257322,16.8,10.7,-0.256605478771833,1.09861228866811,"Good",2019,10,-0.392589876530806,-1.51104688035315,6.1,"Spring"
"18846","Sydney Harbour","Inner West Council","Callan Park Seawall","07:40:00",9,-0.626889946495367,-0.119153319450378,-33.862333,151.159306,16.8,10.7,-0.256605478771833,2.30258509299405,"Good",2019,10,-0.392589876530806,-1.44346744574807,6.1,"Spring"
"18847","Northern Sydney","Northern Beaches Council","South Curl Curl Beach","09:20:00",0,-0.626889946495367,0.310184072040229,-33.773397,151.293337,20.8,9.9,0.246283923928746,0,"Good",2019,10,0.171363458713054,0,10.9,"Spring"
"18848","Northern Sydney","Northern Beaches Council","Whale Beach","12:12:00",1,0.121634250778816,0.21735436577199,-33.611207,151.332254,20.8,9.9,0.246283923928746,0.693147180559945,"Good",2019,10,0.171363458713054,0.0843104379868579,10.9,"Spring"
"18849","Northern Sydney","Northern Beaches Council","Shelly Beach (Manly)","08:50:00",0,-0.626889946495367,0.298580358756699,-33.800514,151.297668,20.8,9.9,0.246283923928746,0,"Good",2019,10,0.171363458713054,0,10.9,"Spring"
"18850","Northern Sydney","Northern Beaches Council","Avalon Beach","12:18:00",3,0.121634250778816,0.25216550562258,-33.635658,151.332569,20.8,9.9,0.246283923928746,1.38629436111989,"Good",2019,10,0.171363458713054,0.168620875973716,10.9,"Spring"
"18851","Northern Sydney","Northern Beaches Council","Collaroy Beach","10:10:00",1,-0.626889946495367,0.298580358756699,-33.732619,151.302884,20.8,9.9,0.246283923928746,0.693147180559945,"Good",2019,10,0.171363458713054,-0.434526998934639,10.9,"Spring"
"18852","Northern Sydney","Northern Beaches Council","North Narrabeen Beach","10:25:00",0,-0.252627847858275,0.344995211890819,-33.705557,151.306407,20.8,9.9,0.246283923928746,0,"Good",2019,10,0.171363458713054,0,10.9,"Spring"
"18853","Northern Sydney","Northern Beaches Council","Bungan Beach","12:58:00",0,0.495896349415908,0.15933579935434,-33.665919,151.320776,20.8,9.9,0.246283923928746,0,"Good",2019,10,0.171363458713054,0,10.9,"Spring"
"18854","Northern Sydney","Northern Beaches Council","Bilgola Beach","12:23:00",2,0.121634250778816,0.17093951263787,-33.645256,151.328774,20.8,9.9,0.246283923928746,1.09861228866811,"Good",2019,10,0.171363458713054,0.133628882628546,10.9,"Spring"
"18855","Northern Sydney","Northern Beaches Council","Palm Beach","11:50:00",4,-0.252627847858275,0.25216550562258,-33.598779,151.325824,20.8,9.9,0.246283923928746,1.6094379124341,"Good",2019,10,0.171363458713054,-0.406588836079742,10.9,"Spring"
"18856","Northern Sydney","Northern Beaches Council","Turimetta Beach","11:00:00",0,-0.252627847858275,0.286976645473169,-33.698084,151.310937,20.8,9.9,0.246283923928746,0,"Good",2019,10,0.171363458713054,0,10.9,"Spring"
"18857","Northern Sydney","Northern Beaches Council","Freshwater Beach","09:13:00",0,-0.626889946495367,0.310184072040229,-33.78164,151.29076,20.8,9.9,0.246283923928746,0,"Good",2019,10,0.171363458713054,0,10.9,"Spring"
"18858","Northern Sydney","Northern Beaches Council","Bilarong Reserve","11:50:00",0,0.870158448053,-1.51159891347397,-33.710668,151.286896,20.8,9.9,0.246283923928746,0,"Good",2019,10,0.171363458713054,0,10.9,"Spring"
"18859","Northern Sydney","Northern Beaches Council","North Curl Curl Beach","09:30:00",0,-0.626889946495367,0.286976645473169,-33.767605,151.298194,20.8,9.9,0.246283923928746,0,"Good",2019,10,0.171363458713054,0,10.9,"Spring"
"18860","Northern Sydney","Northern Beaches Council","Mona Vale Beach","11:45:00",0,-0.252627847858275,0.298580358756699,-33.679704,151.313981,20.8,9.9,0.246283923928746,0,"Good",2019,10,0.171363458713054,0,10.9,"Spring"
"18861","Northern Sydney","Northern Beaches Council","Newport Beach","12:41:00",1,0.121634250778816,0.19414693920493,-33.653976,151.32375,20.8,9.9,0.246283923928746,0.693147180559945,"Good",2019,10,0.171363458713054,0.0843104379868579,10.9,"Spring"
"18862","Northern Sydney","Northern Beaches Council","Queenscliff Beach","08:15:00",0,-0.626889946495367,0.1825432259214,-33.78689,151.28874,20.8,9.9,0.246283923928746,0,"Good",2019,10,0.171363458713054,0,10.9,"Spring"
"18863","Northern Sydney","Northern Beaches Council","North Steyne Beach","08:30:00",1,-0.626889946495367,0.286976645473169,-33.79099,151.28801,20.8,9.9,0.246283923928746,0.693147180559945,"Good",2019,10,0.171363458713054,-0.434526998934639,10.9,"Spring"
"18864","Northern Sydney","Northern Beaches Council","South Steyne Beach","08:20:00",3,-0.626889946495367,0.298580358756699,-33.79889,151.2903,20.8,9.9,0.246283923928746,1.38629436111989,"Good",2019,10,0.171363458713054,-0.869053997869277,10.9,"Spring"
"18865","Northern Sydney","Northern Beaches Council","Dee Why Beach","09:45:00",0,-0.626889946495367,0.321787785323759,-33.753299,151.297338,20.8,9.9,0.246283923928746,0,"Good",2019,10,0.171363458713054,0,10.9,"Spring"
"18866","Northern Sydney","Northern Beaches Council","Narrabeen Lagoon (Birdwood Park)","10:40:00",9,0.121634250778816,-1.34914692750455,-33.703993,151.304952,20.8,9.9,0.246283923928746,2.30258509299405,"Good",2019,10,0.171363458713054,0.280073212640802,10.9,"Spring"
"18867","Northern Sydney","Northern Beaches Council","Warriewood Beach","11:30:00",0,-0.626889946495367,0.286976645473169,-33.69107,151.309221,20.8,9.9,0.246283923928746,0,"Good",2019,10,0.171363458713054,0,10.9,"Spring"
"18868","Northern Sydney","Northern Beaches Council","Long Reef Beach","09:55:00",0,-0.626889946495367,0.310184072040229,-33.74525,151.30593,20.8,9.9,0.246283923928746,0,"Good",2019,10,0.171363458713054,0,10.9,"Spring"
"18869","Southern Sydney","Sutherland Shire Council","Oak Park Beach","09:25:00",6,-0.626889946495367,0.321787785323759,-34.06984,151.156853,27.6,12.3,-0.402605627942969,1.94591014905531,"Good",2019,10,-0.77656591138136,-1.21987150922608,15.3,"Spring"
"18870","Southern Sydney","Sutherland Shire Council","Elouera Beach","09:41:00",0,-0.252627847858275,0.298580358756699,-34.04661,151.15966,27.6,12.3,-0.402605627942969,0,"Good",2019,10,-0.77656591138136,0,15.3,"Spring"
"18871","Southern Sydney","Sutherland Shire Council","Greenhills Beach","10:10:00",1,-0.252627847858275,0.1825432259214,-34.03479,151.18418,27.6,12.3,-0.402605627942969,0.693147180559945,"Good",2019,10,-0.77656591138136,-0.17510828047389,15.3,"Spring"
"18872","Southern Sydney","Sutherland Shire Council","Boat Harbour","10:01:00",0,-0.252627847858275,0.20575065248846,-34.038723,151.200127,27.6,12.3,-0.402605627942969,0,"Good",2019,10,-0.77656591138136,0,15.3,"Spring"
"18873","Southern Sydney","Sutherland Shire Council","North Cronulla Beach","09:35:00",2,-0.252627847858275,0.275372932189639,-34.05101,151.15659,27.6,12.3,-0.402605627942969,1.09861228866811,"Good",2019,10,-0.77656591138136,-0.277540058116879,15.3,"Spring"
"18874","Southern Sydney","Sutherland Shire Council","Shelly Beach (Sutherland)","09:15:00",2,-0.626889946495367,0.310184072040229,-34.06412,151.15542,27.6,12.3,-0.402605627942969,1.09861228866811,"Good",2019,10,-0.77656591138136,-0.688708998862304,15.3,"Spring"
"18875","Southern Sydney","Sutherland Shire Council","Wanda Beach","09:47:00",2,-0.252627847858275,0.298580358756699,-34.04393,151.1622,27.6,12.3,-0.402605627942969,1.09861228866811,"Good",2019,10,-0.77656591138136,-0.277540058116879,15.3,"Spring"
"18876","Southern Sydney","Sutherland Shire Council","South Cronulla Beach","09:08:00",4,-0.252627847858275,0.298580358756699,-34.055497,151.155347,27.6,12.3,-0.402605627942969,1.6094379124341,"Good",2019,10,-0.77656591138136,-0.406588836079742,15.3,"Spring"
"18877","Sydney Harbour","Northern Beaches Council","Fairlight Beach","10:50:00",0,-0.626889946495367,0.19414693920493,-33.800731,151.274778,23.1,10.4,-0.402605627942969,0,"Good",2019,10,-0.77656591138136,0,12.7,"Spring"
"18878","Sydney City","Waverley Council","Bondi Beach","08:15:00",0,-0.626889946495367,0.333391498607289,-33.891157,151.278267,23.1,10.4,-0.402605627942969,0,"Good",2019,10,-0.77656591138136,0,12.7,"Spring"
"18879","Sydney Harbour","Willoughby City Council","Northbridge Baths","09:27:00",0,-0.626889946495367,-0.153964459300967,-33.806043,151.222754,23.1,10.4,-0.402605627942969,0,"Good",2019,10,-0.77656591138136,0,12.7,"Spring"
"18880","Sydney Harbour","North Sydney Council","Hayes Street Beach","08:42:00",4,-1.00115204513246,0.124524659503751,-33.841715,151.219382,23.1,10.4,-0.402605627942969,1.6094379124341,"Good",2019,10,-0.77656591138136,-1.61129205754711,12.7,"Spring"
"18881","Sydney Harbour","City of Canada Bay Council","Chiswick Baths","07:52:00",2,-1.00115204513246,-0.165568172584497,-33.847168,151.142892,23.1,10.4,-0.402605627942969,1.09861228866811,"Good",2019,10,-0.77656591138136,-1.09987793960773,12.7,"Spring"
"18882","Sydney Harbour","Northern Beaches Council","Little Manly Cove","11:00:00",0,-0.626889946495367,0.20575065248846,-33.807232,151.286808,23.1,10.4,-0.402605627942969,0,"Good",2019,10,-0.77656591138136,0,12.7,"Spring"
"18883","Sydney Harbour","Inner West Council","Dawn Fraser Pool","12:17:00",2,-0.252627847858275,-0.119153319450378,-33.853237,151.172823,23.1,10.4,-0.402605627942969,1.09861228866811,"Good",2019,10,-0.77656591138136,-0.277540058116879,12.7,"Spring"
"18884","Sydney Harbour","Woollahra Municipal Council","Rose Bay Beach","11:27:00",0,-0.626889946495367,-0.0263236131821384,-33.870027,151.265932,23.1,10.4,-0.402605627942969,0,"Good",2019,10,-0.77656591138136,0,12.7,"Spring"
"18885","Sydney Harbour","Woollahra Municipal Council","Camp Cove","11:09:00",0,-0.626889946495367,0.20575065248846,-33.839395,151.278758,23.1,10.4,-0.402605627942969,0,"Good",2019,10,-0.77656591138136,0,12.7,"Spring"
"18886","Sydney Harbour","Inner West Council","Callan Park Seawall","12:28:00",7,-0.252627847858275,-0.270001592136267,-33.862333,151.159306,23.1,10.4,-0.402605627942969,2.07944154167984,"Good",2019,10,-0.77656591138136,-0.525324841421671,12.7,"Spring"
"18887","Sydney City","Randwick City Council","South Maroubra Beach","10:04:00",1,-0.626889946495367,0.275372932189639,-33.951378,151.257322,23.1,10.4,-0.402605627942969,0.693147180559945,"Good",2019,10,-0.77656591138136,-0.434526998934639,12.7,"Spring"
"18888","Sydney Harbour","Woollahra Municipal Council","Watsons Bay","11:12:00",2,-0.626889946495367,0.1825432259214,-33.845115,151.280546,23.1,10.4,-0.402605627942969,1.09861228866811,"Good",2019,10,-0.77656591138136,-0.688708998862304,12.7,"Spring"
"18889","Sydney Harbour","Northern Beaches Council","Gurney Crescent Baths","10:10:00",2,-0.626889946495367,-0.165568172584497,-33.793451,151.235278,23.1,10.4,-0.402605627942969,1.09861228866811,"Good",2019,10,-0.77656591138136,-0.688708998862304,12.7,"Spring"
"18890","Sydney City","Waverley Council","Tamarama Beach","08:29:00",4,-0.626889946495367,0.321787785323759,-33.900805,151.270734,23.1,10.4,-0.402605627942969,1.6094379124341,"Good",2019,10,-0.77656591138136,-1.00894044681343,12.7,"Spring"
"18891","Sydney City","Randwick City Council","Gordons Bay (East)","09:06:00",1,-0.626889946495367,0.298580358756699,-33.915646,151.264558,23.1,10.4,-0.402605627942969,0.693147180559945,"Good",2019,10,-0.77656591138136,-0.434526998934639,12.7,"Spring"
"18892","Sydney City","Randwick City Council","Maroubra Beach","09:44:00",0,-0.626889946495367,0.26376921890611,-33.948896,151.257459,23.1,10.4,-0.402605627942969,0,"Good",2019,10,-0.77656591138136,0,12.7,"Spring"
"18893","Sydney Harbour","Mosman Municipal Council","Chinamans Beach","09:10:00",0,-1.00115204513246,0.0781098063696309,-33.814094,151.248971,23.1,10.4,-0.402605627942969,0,"Good",2019,10,-0.77656591138136,0,12.7,"Spring"
"18894","Sydney Harbour","Woollahra Municipal Council","Parsley Bay","11:17:00",0,-0.626889946495367,0.19414693920493,-33.849889,151.276441,23.1,10.4,-0.402605627942969,0,"Good",2019,10,-0.77656591138136,0,12.7,"Spring"
"18895","Sydney Harbour","Lane Cove Council","Greenwich Baths","08:31:00",20,-1.00115204513246,-0.0263236131821384,-33.84176,151.1829,23.1,10.4,-0.402605627942969,3.04452243772342,"Good",2019,10,-0.77656591138136,-3.04802986497846,12.7,"Spring"
"18896","Sydney Harbour","Lane Cove Council","Tambourine Bay","08:17:00",8,-1.00115204513246,-0.560094424224515,-33.828066,151.161315,23.1,10.4,-0.402605627942969,2.19722457733622,"Good",2019,10,-0.77656591138136,-2.19975587921546,12.7,"Spring"
"18897","Sydney City","Randwick City Council","Clovelly Beach","09:01:00",0,-0.626889946495367,0.26376921890611,-33.914578,151.267659,23.1,10.4,-0.402605627942969,0,"Good",2019,10,-0.77656591138136,0,12.7,"Spring"
"18898","Sydney Harbour","Northern Beaches Council","Forty Baskets Pool","10:47:00",0,-0.626889946495367,0.17093951263787,-33.803133,151.270604,23.1,10.4,-0.402605627942969,0,"Good",2019,10,-0.77656591138136,0,12.7,"Spring"
"18899","Sydney Harbour","Mosman Municipal Council","Balmoral Baths","09:01:00",1,-1.00115204513246,0.13612837278728,-33.826888,151.253476,23.1,10.4,-0.402605627942969,0.693147180559945,"Good",2019,10,-0.77656591138136,-0.693945717395387,12.7,"Spring"
"18900","Sydney Harbour","Woollahra Municipal Council","Nielsen Park","11:20:00",1,-0.626889946495367,0.19414693920493,-33.849925,151.266231,23.1,10.4,-0.402605627942969,0.693147180559945,"Good",2019,10,-0.77656591138136,-0.434526998934639,12.7,"Spring"
"18901","Sydney City","Waverley Council","Bronte Beach","08:40:00",24,-0.626889946495367,0.298580358756699,-33.903087,151.26879,23.1,10.4,-0.402605627942969,3.2188758248682,"Good",2019,10,-0.77656591138136,-2.01788089362686,12.7,"Spring"
"18902","Sydney Harbour","Woollahra Municipal Council","Murray Rose Pool","11:35:00",7,-0.626889946495367,0.101317232936691,-33.871276,151.246974,23.1,10.4,-0.402605627942969,2.07944154167984,"Good",2019,10,-0.77656591138136,-1.30358099680392,12.7,"Spring"
"18903","Sydney Harbour","Northern Beaches Council","Davidson Reserve","09:50:00",5,-1.00115204513246,-0.525283284373925,-33.767929,151.200343,23.1,10.4,-0.402605627942969,1.79175946922805,"Good",2019,10,-0.77656591138136,-1.79382365700312,12.7,"Spring"
"18904","Sydney Harbour","Mosman Municipal Council","Clifton Gardens","08:50:00",7,-1.00115204513246,0.17093951263787,-33.839154,151.253349,23.1,10.4,-0.402605627942969,2.07944154167984,"Good",2019,10,-0.77656591138136,-2.08183715218616,12.7,"Spring"
"18905","Sydney Harbour","The Council of the Municipality of Hunters Hill","Woolwich Baths","08:11:00",4,-1.00115204513246,-0.386038724971566,-33.83919,151.16949,23.1,10.4,-0.402605627942969,1.6094379124341,"Good",2019,10,-0.77656591138136,-1.61129205754711,12.7,"Spring"
"18906","Sydney Harbour","Northern Beaches Council","Manly Cove","10:53:00",0,-0.626889946495367,0.21735436577199,-33.79944,151.282519,23.1,10.4,-0.402605627942969,0,"Good",2019,10,-0.77656591138136,0,12.7,"Spring"
"18907","Sydney Harbour","Mosman Municipal Council","Edwards Beach","09:05:00",0,-1.00115204513246,0.13612837278728,-33.82138,151.25283,23.1,10.4,-0.402605627942969,0,"Good",2019,10,-0.77656591138136,0,12.7,"Spring"
"18908","Sydney Harbour","City of Canada Bay Council","Cabarita Beach","07:58:00",17,-1.00115204513246,-0.502075857806865,-33.841448,151.11863,23.1,10.4,-0.402605627942969,2.89037175789616,"Good",2019,10,-0.77656591138136,-2.89370159661085,12.7,"Spring"
"18909","Sydney Harbour","Northern Beaches Council","Clontarf Pool","10:33:00",0,-0.626889946495367,0.0316949532355112,-33.80579,151.25172,23.1,10.4,-0.402605627942969,0,"Good",2019,10,-0.77656591138136,0,12.7,"Spring"
